student_id,enrollment_date,name,age,gender,department,course,semester,gpa,attendance_pct,assignments_submitted,hours_studied_weekly,scholarship,placement_status,salary_offered
STU-000215,2020-01-31,Student_215,19,Non-binary,MBA,M.Tech,8.0,2.88,48.38110134007073,0,7.0,20000,Placed,0
STU-000216,2022-12-26,Student_216,18,Non-binary,CS,M.Tech,3.0,2.74,59.494115178256806,5,21.0,0,Internship,1200000
STU-000217,2022-01-05,Student_217,28,Non-binary,MBA,MBA,5.0,4.32,58.34342907960473,9,4.0,0,Not Placed,800000
STU-000218,2022-10-22,Student_218,23,Non-binary,Civil,M.Tech,4.0,7.47,50.06308700354361,13,35.0,5000,Placed,0
STU-000219,2020-04-03,Student_219,27,Female,Civil,MBA,5.0,6.95,66.99401295473855,4,,10000,Internship,500000
STU-000220,2022-01-16,Student_220,27,Non-binary,Civil,B.Tech,6.0,9.7,56.89567253168094,14,,20000,Internship,800000
STU-000221,2021-05-12,Student_221,28,Non-binary,CS,M.Tech,7.0,9.6,70.5485497499043,15,7.0,20000,Internship,800000
STU-000222,2022-05-04,Student_222,18,Male,ME,PhD,3.0,2.31,48.40490965255724,16,12.0,20000,Placed,1200000
STU-000223,2021-04-22,Student_223,25,Female,MBA,PhD,3.0,4.18,91.1904173853477,8,43.0,20000,Internship,800000
STU-000224,2022-11-09,Student_224,26,Male,CS,MBA,8.0,6.64,40.65692222841381,4,12.0,5000,Internship,0
STU-000225,2019-07-14,Student_225,19,Male,MBA,M.Tech,8.0,5.2,54.819008031689194,11,25.0,10000,Internship,300000
STU-000226,2021-09-10,Student_226,21,Female,CS,B.Tech,8.0,9.72,92.64426408989695,2,1.0,10000,Internship,500000
STU-000227,2020-07-18,Student_227,24,Female,EE,M.Tech,2.0,8.46,84.20216784754783,13,12.0,10000,Not Placed,300000
STU-000228,2022-06-04,Student_228,19,Non-binary,EE,MBA,3.0,5.08,67.32216650740185,0,31.0,20000,Not Placed,1200000
STU-000229,2020-09-18,Student_229,26,Non-binary,CS,B.Tech,5.0,7.86,55.17574583525395,1,21.0,10000,Placed,800000
STU-000230,2019-01-01,Student_230,20,Male,ME,B.Tech,1.0,2.9,41.862988482993586,5,3.0,5000,Placed,500000
STU-000231,2021-05-10,Student_231,21,Male,ME,B.Tech,7.0,7.51,46.33022689506477,18,45.0,0,Not Placed,500000
STU-000232,2021-01-24,Student_232,23,Non-binary,ME,B.Tech,6.0,9.96,43.39631217613782,18,46.0,20000,Placed,1200000
STU-000233,2020-12-27,Student_233,20,Male,ME,B.Tech,4.0,9.36,74.71002840981998,1,46.0,5000,Internship,300000
STU-000234,2022-01-14,Student_234,24,Male,EE,M.Tech,2.0,3.57,56.95766436497865,7,37.0,10000,Placed,500000
STU-000235,2020-02-19,Student_235,28,Male,EE,B.Tech,3.0,8.56,72.89624398650227,19,0.0,10000,Not Placed,800000
STU-000236,2019-09-28,Student_236,20,Male,ME,M.Tech,,9.5,88.71862819749924,40,41.0,20000,Internship,500000
STU-000237,2020-07-05,Student_237,22,Non-binary,ME,PhD,4.0,3.2,58.18796061803586,10,2.0,5000,Not Placed,500000
STU-000238,2021-08-24,Student_238,20,Male,Civil,MBA,5.0,3.73,87.88144579531766,1,33.0,20000,Placed,0
STU-000239,2020-12-15,Student_239,22,Non-binary,EE,M.Tech,7.0,8.49,57.386142678762766,1,10.0,5000,Placed,500000
STU-000240,2022-12-13,Student_240,22,Male,CS,B.Tech,3.0,8.2,93.9740238080339,11,5.0,10000,Placed,500000
STU-000241,2020-02-01,Student_241,25,Female,EE,PhD,5.0,4.42,94.2322716927388,6,16.0,0,Placed,300000
STU-000242,2022-06-17,Student_242,29,Non-binary,EE,B.Tech,3.0,4.07,76.4276770888374,10,18.0,20000,Placed,500000
STU-000243,2021-07-29,Student_243,22,Male,CS,PhD,3.0,4.07,95.49610809777086,0,5.0,20000,Internship,800000
STU-000244,2020-05-08,Student_244,28,Female,ME,M.Tech,2.0,3.34,89.28886983548102,2,9.0,20000,Placed,1200000
STU-000245,2022-01-12,Student_245,19,Female,EE,B.Tech,7.0,3.82,67.02443251972679,6,9.0,20000,Placed,300000
STU-000246,2021-07-15,Student_246,28,Male,EE,PhD,8.0,3.68,40.130260418225795,14,9.0,20000,Placed,300000
STU-000247,2019-11-16,Student_247,26,Female,EE,B.Tech,7.0,9.55,79.72170557455817,0,32.0,10000,Not Placed,1200000
STU-000248,2019-01-10,Student_248,22,Male,ME,B.Tech,7.0,3.85,67.21224984031677,0,46.0,0,Internship,0
STU-000249,2022-05-12,Student_249,20,Non-binary,CS,M.Tech,2.0,8.34,48.992619694491395,9,1.0,5000,Not Placed,500000
STU-000250,2019-04-05,Student_250,19,Female,ME,PhD,2.0,5.55,43.964722186022776,15,18.0,5000,Not Placed,1200000
STU-000251,2020-01-31,Student_251,18,Female,CS,B.Tech,1.0,7.11,69.56157985926993,1,17.0,20000,Placed,1200000
STU-000252,2021-09-18,Student_252,28,Non-binary,MBA,M.Tech,3.0,2.36,59.70823260821375,18,26.0,5000,Placed,0
STU-000253,2020-07-05,Student_253,27,Female,MBA,PhD,7.0,7.45,94.98045150388569,9,36.0,5000,Not Placed,1200000
STU-000254,2019-05-05,Student_254,22,Non-binary,CS,M.Tech,5.0,5.95,71.039643607767,12,7.0,5000,Not Placed,0
STU-000255,2019-08-21,Student_255,20,Female,MBA,MBA,3.0,3.87,87.45148248215676,0,5.0,0,Placed,500000
STU-000256,2020-06-23,Student_256,20,Female,CS,M.Tech,4.0,2.55,78.04585321672994,2,14.0,0,Not Placed,0
STU-000257,2020-08-13,Student_257,27,Non-binary,EE,PhD,7.0,2.22,56.35933067805834,18,6.0,20000,Placed,300000
STU-000258,2020-03-28,Student_258,19,Non-binary,MBA,B.Tech,3.0,9.7,67.69212475233415,19,16.0,5000,Internship,800000
STU-000259,2021-06-01,Student_259,25,Female,Civil,M.Tech,7.0,9.81,68.44433412565607,9,22.0,0,Internship,0
STU-000260,2019-11-12,Student_260,20,Male,MBA,B.Tech,5.0,5.18,88.65024558621103,5,28.0,5000,Internship,0
STU-000261,2022-10-02,Student_261,19,Female,ME,B.Tech,7.0,5.57,99.61652666764584,7,30.0,5000,Internship,1200000
STU-000262,2020-03-28,Student_262,19,Male,Civil,M.Tech,6.0,4.91,79.47539910908188,11,13.0,20000,Internship,500000
STU-000263,2020-10-17,Student_263,29,Female,ME,B.Tech,5.0,6.14,60.79172172305806,3,13.0,20000,Internship,800000
STU-000264,2021-05-26,Student_264,24,Male,EE,PhD,7.0,9.4,54.94529343375742,14,42.0,10000,Placed,800000
STU-000265,2020-07-11,Student_265,20,Female,CS,PhD,3.0,8.9,40.16451715033576,10,27.0,10000,Not Placed,500000
STU-000266,2019-07-18,Student_266,23,Male,ME,M.Tech,1.0,9.01,93.37250344273093,18,2.0,0,Placed,300000
STU-000267,2020-06-20,Student_267,22,Non-binary,MBA,MBA,1.0,5.15,59.33754714428721,12,9.0,5000,Internship,800000
STU-000268,2021-02-09,Student_268,22,Male,EE,M.Tech,1.0,5.19,42.41671295351975,16,34.0,10000,Not Placed,500000
STU-000269,2021-02-01,Student_269,20,Non-binary,CS,MBA,4.0,6.05,40.069027005143866,3,,20000,Not Placed,300000
STU-000270,2020-01-05,Student_270,26,Male,CS,PhD,3.0,3.55,54.46109861457283,18,8.0,10000,Placed,300000
STU-000271,2020-06-27,Student_271,25,Male,Civil,MBA,-2.0,6.34,91.58332590822721,16,26.0,10000,Internship,0
STU-000272,2022-02-07,Student_272,21,Non-binary,ME,B.Tech,5.0,9.56,94.63247085906526,4,1.0,10000,Placed,0
STU-000273,2022-07-23,Student_273,20,Female,Civil,B.Tech,5.0,7.22,59.53528365589369,0,36.0,0,Placed,1200000
STU-000274,2022-10-31,Student_274,27,Female,ME,B.Tech,7.0,6.83,68.54899869674574,14,38.0,10000,Placed,800000
STU-000275,2021-04-07,Student_275,21,Non-binary,Civil,M.Tech,7.0,2.94,88.23130940982367,17,18.0,20000,Placed,1200000
STU-000276,2022-01-20,Student_276,27,Male,Civil,PhD,1.0,5.41,46.44565239179839,14,14.0,20000,Not Placed,800000
STU-000277,2020-07-11,Student_277,29,Female,ME,B.Tech,4.0,9.69,43.17951616642089,16,43.0,10000,Internship,300000
STU-000278,2022-07-30,Student_278,28,Female,EE,M.Tech,7.0,3.79,60.48144234810904,3,9.0,20000,Placed,500000
STU-000279,2021-02-08,Student_279,22,Female,ME,MBA,4.0,2.5,50.37046961630713,19,,10000,Internship,0
STU-000280,2022-03-26,Student_280,28,Female,ME,MBA,,2.84,61.81120578590799,8,27.0,0,Placed,500000
STU-000281,2019-06-20,Student_281,26,Female,CS,B.Tech,3.0,2.7,83.99921679004605,9,28.0,10000,Internship,300000
STU-000282,2020-02-13,Student_282,23,Female,Civil,PhD,6.0,6.15,57.24416620665221,8,10.0,20000,Placed,300000
STU-000283,2021-10-27,Student_283,21,Non-binary,CS,B.Tech,1.0,8.06,77.58040563193171,8,45.0,0,Placed,300000
STU-000284,2022-07-14,Student_284,18,Female,Civil,M.Tech,2.0,4.02,69.54571949508362,18,17.0,0,Internship,300000
STU-000285,2019-04-29,Student_285,26,Female,ME,M.Tech,1.0,4.74,91.05546653580804,11,27.0,20000,Placed,0
STU-000286,2020-05-29,Student_286,26,Non-binary,CS,M.Tech,4.0,6.56,61.25535395613704,3,17.0,10000,Internship,500000
STU-000287,2021-07-30,Student_287,20,Male,CS,B.Tech,7.0,9.76,77.45273288279617,0,24.0,0,Not Placed,1200000
STU-000288,2020-12-10,Student_288,29,Female,CS,B.Tech,6.0,8.52,69.73967960344524,16,40.0,0,Not Placed,2500000
STU-000289,2022-08-13,Student_289,23,Non-binary,ME,MBA,1.0,7.37,44.71428521839826,16,13.0,5000,Placed,1200000
STU-000290,2020-05-04,Student_290,19,Male,MBA,B.Tech,2.0,3.59,61.45302315957446,7,8.0,0,Placed,1200000
STU-000291,2021-11-26,Student_291,18,Female,Civil,B.Tech,5.0,7.83,49.08014679234617,17,23.0,5000,Placed,500000
STU-000292,2020-07-07,Student_292,21,Non-binary,Civil,M.Tech,1.0,2.03,41.55525370503921,13,19.0,0,Not Placed,800000
STU-000293,2021-06-01,Student_293,18,Female,CS,M.Tech,7.0,3.07,51.43051095841527,6,32.0,10000,Placed,800000
STU-000294,2021-10-04,Student_294,29,Female,ME,M.Tech,4.0,2.47,64.92952424035833,4,45.0,0,Placed,300000
STU-000295,2021-10-30,Student_295,25,Male,MBA,B.Tech,8.0,5.46,77.68077907684304,9,12.0,10000,Not Placed,1200000
STU-000296,2022-02-16,Student_296,26,Male,CS,PhD,7.0,6.5,45.93286235506386,17,12.0,20000,Not Placed,0
STU-000297,2021-03-28,Student_297,22,Non-binary,MBA,M.Tech,8.0,7.26,89.90874670374241,7,47.0,10000,Not Placed,0
STU-000298,2022-11-17,Student_298,24,Male,ME,M.Tech,5.0,2.24,81.08765682845282,9,15.0,5000,Placed,500000
STU-000299,2021-06-27,Student_299,145,Male,CS,PhD,4.0,7.09,71.92929315822151,3,3.0,10000,Placed,1200000
STU-000300,2020-08-01,Student_300,27,Male,MBA,M.Tech,2.0,6.22,60.17262359047628,10,19.0,5000,Placed,300000
STU-000301,2020-09-01,Student_301,28,Male,ME,MBA,3.0,5.52,96.96658099570115,10,6.0,0,Placed,0
STU-000302,2023-01-18,Student_302,27,Non-binary,Civil,B.Tech,4.0,9.66,97.69092837182168,9,,0,Not Placed,800000
STU-000303,2021-03-30,Student_303,21,Male,CS,PhD,6.0,4.43,66.19547347872256,18,30.0,0,Internship,0
STU-000304,2021-05-30,Student_304,18,Non-binary,Civil,B.Tech,6.0,2.66,94.71814404651504,11,41.0,0,Not Placed,500000
STU-000305,2020-07-29,Student_305,20,Male,CS,PhD,2.0,6.42,40.5071385719396,1,20.0,20000,Not Placed,1200000
STU-000306,2020-05-04,Student_306,29,Male,CS,PhD,7.0,7.45,67.3486156541922,12,47.0,10000,Internship,300000
STU-000307,2021-01-22,Student_307,18,Non-binary,MBA,PhD,6.0,6.45,79.74461888238781,6,27.0,10000,Not Placed,300000
STU-000308,2023-01-29,Student_308,28,Female,Civil,MBA,5.0,5.69,84.69920980036221,6,32.0,5000,Not Placed,800000
STU-000309,2022-08-05,Student_309,21,Male,Civil,PhD,8.0,6.3,73.68838558041458,14,9.0,5000,Not Placed,800000
STU-000310,2022-07-18,Student_310,28,Male,ME,MBA,3.0,2.42,79.07284704853299,12,22.0,0,Internship,0
STU-000311,2020-10-21,Student_311,28,Non-binary,CS,MBA,8.0,3.27,74.2154757307471,11,9.0,0,Placed,0
STU-000312,2019-03-11,Student_312,25,Male,Civil,M.Tech,,2.92,65.52689698277527,15,8.0,0,Internship,300000
STU-000313,2019-01-24,Student_313,22,Female,Civil,M.Tech,6.0,5.92,54.371400824845466,3,27.0,10000,Not Placed,800000
STU-000314,2022-05-27,Student_314,18,Female,EE,M.Tech,4.0,4.02,95.7743640722746,19,11.0,20000,Not Placed,300000
STU-000315,2021-09-23,Student_315,19,Non-binary,Civil,M.Tech,1.0,3.16,87.71650101866692,15,2.0,5000,Not Placed,300000
STU-000316,2022-08-30,Student_316,24,Non-binary,MBA,B.Tech,7.0,3.67,75.08218883216148,7,38.0,10000,Not Placed,1200000
STU-000317,2019-10-26,Student_317,24,Male,CS,B.Tech,8.0,6.32,47.85459590057662,8,23.0,0,Placed,1200000
STU-000318,2022-02-23,Student_318,25,Non-binary,CS,M.Tech,3.0,5.89,51.7869609335568,9,0.0,10000,Placed,0
STU-000319,2020-04-27,Student_319,28,Female,ME,M.Tech,3.0,9.64,87.30057285021303,16,33.0,5000,Placed,1200000
STU-000320,2020-12-31,Student_320,27,Non-binary,ME,MBA,6.0,4.84,60.259192358278355,7,21.0,5000,Not Placed,1200000
STU-000321,2021-12-06,Student_321,18,Female,EE,M.Tech,8.0,7.82,62.568150862928384,19,31.0,10000,Placed,0
STU-000322,2020-09-20,Student_322,21,Female,ME,MBA,6.0,5.73,81.27623408622563,14,0.0,20000,Not Placed,300000
STU-000323,2021-04-23,Student_323,28,Male,MBA,M.Tech,7.0,7.87,61.97737391739863,8,29.0,0,Internship,800000
STU-000324,2021-01-04,Student_324,29,Non-binary,CS,M.Tech,4.0,3.66,79.30641381334081,14,11.0,10000,Placed,4000000
STU-000325,2020-11-22,Student_325,19,Non-binary,Civil,PhD,7.0,6.89,64.52545988518037,6,20.0,20000,Internship,500000
STU-000326,2020-02-15,Student_326,22,Male,ME,MBA,3.0,7.78,64.45196744025466,9,22.0,10000,Placed,1200000
STU-000327,2021-06-06,Student_327,21,Female,EE,PhD,6.0,7.98,72.37480388552947,12,29.0,0,Placed,0
STU-000328,2019-08-10,Student_328,19,Non-binary,EE,MBA,1.0,9.7,61.982690675469286,90,29.0,20000,Not Placed,800000
STU-000329,2021-08-08,Student_329,26,Female,CS,B.Tech,3.0,3.68,66.76128217755601,8,4.0,10000,Placed,1200000
STU-000330,2020-01-26,Student_330,24,Female,CS,B.Tech,5.0,5.55,59.53577546638135,0,7.0,5000,Not Placed,300000
STU-000331,2020-04-10,Student_331,145,Male,MBA,PhD,5.0,6.78,48.83740447599944,0,32.0,5000,Placed,300000
STU-000332,2021-12-06,Student_332,26,Non-binary,MBA,B.Tech,3.0,4.31,81.62685246493146,10,5.0,5000,Not Placed,300000
STU-000333,2019-11-25,Student_333,23,Female,Civil,MBA,3.0,4.91,86.96341109068308,9,4.0,10000,Placed,500000
STU-000334,2019-09-15,Student_334,23,Non-binary,EE,PhD,8.0,8.18,64.44262261276006,6,45.0,0,Internship,0
STU-000335,2020-08-11,Student_335,22,Non-binary,CS,B.Tech,5.0,4.17,92.2141458944465,2,17.0,0,Not Placed,1500000
STU-000336,2022-03-08,Student_336,21,Female,MBA,B.Tech,4.0,8.34,80.43133150920237,14,9.0,10000,Internship,300000
STU-000337,2022-09-11,Student_337,19,Male,ME,MBA,6.0,9.45,76.35010937474578,4,10.0,0,Not Placed,300000
STU-000338,2020-07-04,Student_338,19,Female,Civil,B.Tech,5.0,7.34,58.9836277205647,17,20.0,20000,Internship,300000
STU-000339,2020-08-20,Student_339,23,Male,EE,M.Tech,7.0,9.2,41.99526152010685,10,18.0,0,Internship,500000
STU-000340,2020-01-31,Student_340,26,Female,MBA,M.Tech,5.0,3.98,46.59169950537705,10,27.0,0,Internship,0
STU-000341,2020-12-09,Student_341,20,Non-binary,EE,MBA,5.0,4.17,94.32715682316433,17,35.0,5000,Placed,1200000
STU-000342,2019-12-23,Student_342,22,Male,ME,M.Tech,4.0,7.45,41.15283125245552,4,27.0,20000,Not Placed,800000
STU-000343,2020-12-16,Student_343,19,Non-binary,EE,M.Tech,1.0,5.69,56.819770936352676,14,47.0,5000,Internship,500000
STU-000344,2019-11-13,Student_344,26,Male,EE,MBA,4.0,4.94,84.58374242807926,3,5.0,5000,Internship,500000
STU-000345,2019-09-11,Student_345,29,Male,Civil,MBA,1.0,5.35,59.05588569692447,18,42.0,0,Not Placed,800000
STU-000346,2020-12-06,Student_346,24,Male,MBA,MBA,7.0,8.92,59.793974464983194,6,25.0,20000,Placed,800000
STU-000347,2021-12-26,Student_347,24,Female,MBA,M.Tech,7.0,6.54,91.59736381723255,3,34.0,0,Placed,300000
STU-000348,2019-04-28,Student_348,25,Female,EE,M.Tech,2.0,5.14,51.43368442075275,7,28.0,20000,Placed,300000
STU-000349,2020-11-22,Student_349,23,Non-binary,Civil,MBA,3.0,9.68,94.41817561485173,13,47.0,10000,Not Placed,1200000
STU-000350,2020-07-05,Student_350,19,Non-binary,CS,B.Tech,2.0,7.14,46.785887834227466,2,27.0,20000,Not Placed,0
STU-000351,2019-01-31,Student_351,19,Non-binary,ME,MBA,5.0,9.33,67.82301424194674,0,45.0,20000,Placed,1200000
STU-000352,2019-10-14,Student_352,18,Female,EE,M.Tech,7.0,9.27,53.869287212037385,8,49.0,20000,Not Placed,1200000
STU-000353,2022-10-13,Student_353,26,Female,EE,M.Tech,8.0,2.28,98.72902366505767,11,0.0,10000,Placed,1200000
STU-000354,2019-06-19,Student_354,18,Female,EE,PhD,3.0,3.51,42.227326698854206,6,36.0,20000,Not Placed,500000
STU-000355,2021-05-15,Student_355,22,Male,ME,MBA,2.0,7.37,47.60266964964106,3,41.0,5000,Internship,500000
STU-000356,2021-07-29,Student_356,29,Male,EE,PhD,8.0,7.2,63.182041278802494,19,3.0,0,Internship,1200000
STU-000357,2022-07-14,Student_357,25,Non-binary,CS,MBA,3.0,5.94,57.962776712675094,2,27.0,10000,Placed,300000
STU-000358,2020-12-09,Student_358,19,Non-binary,CS,MBA,4.0,9.96,60.72250503352102,3,2.0,10000,Not Placed,1200000
STU-000359,2022-03-21,Student_359,29,Non-binary,EE,M.Tech,8.0,3.97,98.51059597437533,11,9.0,5000,Placed,300000
STU-000360,2019-06-16,Student_360,29,Female,CS,PhD,1.0,3.01,55.372504929806205,18,12.0,10000,Internship,0
STU-000361,2019-12-14,Student_361,21,Female,CS,B.Tech,4.0,2.83,59.65037953081509,2,41.0,5000,Not Placed,800000
STU-000362,2022-05-17,Student_362,28,Male,EE,MBA,1.0,9.26,43.156112667058196,12,40.0,20000,Internship,0
STU-000363,2021-07-24,Student_363,25,Female,MBA,PhD,5.0,3.03,77.86687794355754,9,12.0,10000,Placed,300000
STU-000364,2022-07-24,Student_364,29,Non-binary,ME,MBA,5.0,2.04,69.46935789555161,4,2.0,10000,Internship,800000
STU-000365,2020-06-24,Student_365,22,Male,ME,PhD,2.0,4.62,64.33284503451287,15,23.0,10000,Placed,500000
STU-000366,2021-06-19,Student_366,25,Male,CS,M.Tech,6.0,6.83,82.79341057212744,14,45.0,10000,Internship,0
STU-000367,2020-08-13,Student_367,28,Male,MBA,M.Tech,7.0,6.55,92.42172913982677,8,25.0,0,Placed,800000
STU-000368,2020-03-23,Student_368,29,Male,CS,M.Tech,8.0,6.24,99.83442448554993,14,36.0,5000,Not Placed,800000
STU-000369,2020-06-24,Student_369,22,Female,Civil,PhD,5.0,4.22,68.92629669596624,5,40.0,10000,Not Placed,800000
STU-000370,2022-08-06,Student_370,19,Male,Civil,B.Tech,1.0,9.97,54.504387340640605,1,45.0,10000,Placed,800000
STU-000371,2022-01-08,Student_371,27,Male,EE,MBA,6.0,5.03,94.87130576656679,8,18.0,0,Placed,800000
STU-000372,2022-07-16,Student_372,26,Female,MBA,B.Tech,,4.06,49.87127343920953,17,48.0,10000,Not Placed,500000
STU-000373,2020-11-26,Student_373,27,Non-binary,ME,PhD,4.0,9.82,89.4950386148416,8,45.0,20000,Internship,800000
STU-000374,2022-12-17,Student_374,26,Male,MBA,B.Tech,1.0,7.49,44.04266848515213,14,36.0,20000,Not Placed,1200000
STU-000375,2020-03-24,Student_375,24,Male,EE,MBA,6.0,4.89,43.84404405307235,4,34.0,5000,Placed,0
STU-000376,2023-01-05,Student_376,27,Non-binary,CS,M.Tech,7.0,3.58,95.69382442593923,4,34.0,0,Placed,300000
STU-000377,2019-09-08,Student_377,27,Female,MBA,PhD,,8.08,53.987869041509605,5,9.0,10000,Placed,300000
STU-000378,2021-01-22,Student_378,19,Male,EE,MBA,8.0,9.03,50.10595720124938,2,4.0,5000,Placed,300000
STU-000379,2022-08-09,Student_379,19,Male,ME,B.Tech,3.0,8.07,74.84052415168397,7,18.0,20000,Placed,0
STU-000380,2021-12-29,Student_380,18,Non-binary,EE,B.Tech,-1.0,6.82,53.52356797848208,13,1.0,0,Not Placed,500000
STU-000381,2019-02-27,Student_381,20,Non-binary,Civil,PhD,2.0,7.97,82.91603687294224,7,25.0,10000,Not Placed,800000
STU-000382,2022-01-05,Student_382,29,Male,ME,M.Tech,3.0,6.09,86.03355181185445,3,16.0,10000,Not Placed,1200000
STU-000383,2019-05-05,Student_383,27,Female,EE,B.Tech,6.0,3.91,84.12177108074474,15,25.0,10000,Internship,800000
STU-000384,2022-01-02,Student_384,24,Male,ME,B.Tech,3.0,8.97,78.57211632708874,6,30.0,10000,Not Placed,0
STU-000385,2022-01-15,Student_385,20,Male,ME,MBA,3.0,3.24,75.6971310429973,9,45.0,0,Placed,300000
STU-000386,2022-01-13,Student_386,27,Female,EE,MBA,8.0,6.84,48.59618719548854,11,39.0,20000,Internship,0
STU-000387,2021-01-10,Student_387,18,Female,EE,PhD,1.0,8.93,77.09779170121391,5,,0,Placed,1200000
STU-000388,2019-07-16,Student_388,26,Non-binary,Civil,MBA,5.0,9.93,42.95069547250788,5,35.0,5000,Not Placed,300000
STU-000389,2022-10-16,Student_389,26,Female,EE,PhD,8.0,2.07,54.959160443098405,3,45.0,0,Placed,0
STU-000390,2020-11-14,Student_390,21,Male,MBA,B.Tech,8.0,5.5,75.72744680896135,16,38.0,0,Not Placed,1200000
STU-000391,2020-05-27,Student_391,25,Female,CS,MBA,1.0,7.15,80.25476830088998,12,22.0,20000,Placed,1200000
STU-000392,2022-05-07,Student_392,18,Female,CS,PhD,5.0,5.9,43.05935645726778,11,37.0,5000,Internship,300000
STU-000393,2020-05-11,Student_393,25,Non-binary,CS,M.Tech,4.0,7.39,91.62301561708276,2,12.0,0,Placed,0
STU-000394,2021-10-17,Student_394,20,Female,ME,MBA,7.0,6.38,62.043338615909384,9,37.0,0,Internship,800000
STU-000395,2021-03-21,Student_395,27,Female,ME,MBA,3.0,2.52,70.9753687847837,13,49.0,10000,Placed,1200000
STU-000396,2023-01-15,Student_396,20,Non-binary,Civil,B.Tech,5.0,5.96,86.98182853110822,0,20.0,10000,Not Placed,800000
STU-000397,2022-04-18,Student_397,22,Non-binary,Civil,MBA,2.0,4.87,59.21909797934735,1,18.0,5000,Not Placed,500000
STU-000398,2019-02-14,Student_398,24,Male,Civil,B.Tech,8.0,9.95,82.09900804355598,13,38.0,5000,Placed,800000
STU-000399,2020-01-14,Student_399,22,Female,ME,B.Tech,6.0,5.63,67.08257205018622,3,48.0,5000,Placed,1200000
STU-000400,2020-12-20,Student_400,19,Male,EE,B.Tech,5.0,2.01,47.05026286198,9,10.0,5000,Internship,800000
STU-000401,2019-08-02,Student_401,21,Non-binary,EE,PhD,4.0,4.6,43.19236976095255,17,38.0,10000,Not Placed,300000
STU-000402,2022-01-03,Student_402,25,Non-binary,Civil,B.Tech,2.0,7.73,74.96889101063289,14,30.0,5000,Placed,500000
STU-000403,2022-04-09,Student_403,28,Male,Civil,B.Tech,6.0,9.99,46.04431157026207,17,25.0,0,Placed,500000
STU-000404,2022-04-22,Student_404,20,Non-binary,ME,B.Tech,6.0,6.73,48.609396673497855,3,14.0,10000,Internship,500000
STU-000405,2019-06-01,Student_405,27,Female,Civil,M.Tech,6.0,4.73,42.40004741120156,19,7.0,10000,Placed,1200000
STU-000406,2019-03-24,Student_406,19,Male,CS,MBA,7.0,9.62,47.203453272744554,11,46.0,5000,Placed,0
STU-000407,2021-02-07,Student_407,24,Male,ME,B.Tech,4.0,9.87,99.57442095870547,5,43.0,10000,Internship,300000
STU-000408,2022-06-17,Student_408,21,Male,MBA,PhD,5.0,7.26,78.30098483798034,13,10.0,5000,Not Placed,800000
STU-000409,2021-08-13,Student_409,25,Male,EE,PhD,6.0,6.06,43.866858997690485,25,38.0,0,Placed,500000
STU-000410,2022-12-24,Student_410,24,Female,EE,MBA,6.0,3.77,40.519919258353696,9,48.0,0,Internship,500000
STU-000411,2020-03-16,Student_411,20,Non-binary,CS,MBA,5.0,2.17,89.53887354464521,0,25.0,0,Placed,1200000
STU-000412,2021-11-23,Student_412,25,Female,CS,PhD,8.0,6.65,95.34956947624286,11,35.0,5000,Placed,1200000
STU-000413,2022-09-19,Student_413,23,Female,MBA,PhD,2.0,7.69,41.36660608330256,19,5.0,10000,Internship,300000
STU-000414,2020-10-25,Student_414,23,Male,EE,MBA,3.0,9.57,97.88233842456235,13,6.0,20000,Not Placed,0
